id_estado,estado,ciudad,superficie_km2,lada,ambito,poblacion,altitud,centro,suroeste,noreste
6,Colima,Cofradía de Suchitlán,,318,,,,"(19.4099244, -103.7024576)",,
6,Colima,Colima,,312,,,,"(19.2451909, -103.720828)","(19.0851909, -103.880828)","(19.4051909, -103.560828)"
6,Colima,Comala,,312,,,,"(19.39542235, -103.78396319508431)","(19.2783462, -103.9087655)","(19.5125187, -103.6061993)"
6,Colima,Coquimatlán,,312,,,,"(19.1759779, -103.92391335718723)","(19.0455728, -104.1040508)","(19.3063194, -103.7718145)"
6,Colima,Cuauhtémoc,,318,,,,"(19.3285591, -103.601521)","(19.2885591, -103.641521)","(19.3685591, -103.561521)"
6,Colima,Cuyutlán,,313,,,,"(18.9200611, -104.0694954)",,
6,Colima,El Colomo,,314,,,,"(19.061614, -104.258904)","(19.021614, -104.298904)","(19.101614, -104.218904)"
6,Colima,El Trapiche,,312,,,,"(19.2930588, -103.6497402)","(19.2915589, -103.6511153)","(19.2937625, -103.6488975)"
6,Colima,Ixtlahuacán,,313,,,,"(19.0017642, -103.7364431)","(18.9817642, -103.7564431)","(19.0217642, -103.7164431)"
6,Colima,Los Tepames,,312,,,,"(19.093888888889, -103.6225)",,
6,Colima,Madrid,,313,,,,"(19.08465, -103.8724664)","(19.06465, -103.8924664)","(19.10465, -103.8524664)"
6,Colima,Manzanillo,,314,,,,"(19.127656950000002, -104.28412563007706)","(18.9438067, -112.0723305)","(19.334994, -104.0230763)"
6,Colima,Minatitlán,,314,,,,"(19.3859879, -104.0492802)","(19.3459879, -104.0892802)","(19.4259879, -104.0092802)"
6,Colima,Pueblo Juárez (La Magdalena),,312,,,,"(19.168831, -103.931986)","(19.148831, -103.951986)","(19.188831, -103.911986)"
6,Colima,Quesería,,318,,,,"(19.3871599, -103.5729412)","(19.3471599, -103.6129412)","(19.4271599, -103.5329412)"
6,Colima,Rincón de López,,313,,,,"(19.0533239, -103.9336088)","(19.0333239, -103.9536088)","(19.0733239, -103.9136088)"
6,Colima,Tecomán,,313,,,,"(18.903117299999998, -103.84627300735929)","(18.3391638, -114.7597504)","(19.1214031, -103.6197574)"
6,Colima,Venustiano Carranza (Cualata),,314,,,,"(19.0109282, -104.110299)","(18.9909282, -104.130299)","(19.0309282, -104.090299)"
7,Chiapas,Álvaro Obregón,,962,,,,"(14.9233231, -92.3778677)","(14.8833231, -92.4178677)","(14.9633231, -92.3378677)"
7,Chiapas,Acacoyagua,,918,,,,"(15.3411691, -92.6752401)","(15.3011691, -92.7152401)","(15.3811691, -92.6352401)"
7,Chiapas,Acapetahua,,918,,,,"(15.22240985, -92.76650699242194)","(15.0227423, -92.9309608)","(15.4219845, -92.6269444)"
7,Chiapas,Altamirano,,919,,,,"(16.7338611, -92.0381288)","(16.6938611, -92.0781288)","(16.7738611, -91.9981288)"
7,Chiapas,Arriaga,,966,,,,"(16.2344709, -93.9008414)","(16.1944709, -93.9408414)","(16.2744709, -93.8608414)"
7,Chiapas,Berriozábal,,961,,,,"(16.871689449999998, -93.33707618047063)","(16.7170205, -93.4307056)","(17.0268456, -93.204449)"
7,Chiapas,Bochil,,919,,,,"(16.9955388, -92.8935374)","(16.9555388, -92.9335374)","(17.0355388, -92.8535374)"
7,Chiapas,Cabeza de Toro,,994,,,,"(15.934932, -93.7803298)","(15.894932, -93.8203298)","(15.974932, -93.7403298)"
7,Chiapas,Cacahoatán,,962,,,,"(14.9917056, -92.1652487)","(14.9517056, -92.2052487)","(15.0317056, -92.1252487)"
7,Chiapas,Catazajá,,916,,,,"(17.7235919, -92.0122065)","(17.6835919, -92.0522065)","(17.7635919, -91.9722065)"
7,Chiapas,Chamula,,967,,,,"(16.7872611, -92.6902316)","(16.7472611, -92.7302316)","(16.8272611, -92.6502316)"
7,Chiapas,Chiapa de Corzo,,961,,,,"(16.7075202, -93.0115045)","(16.6675202, -93.0515045)","(16.7475202, -92.9715045)"
7,Chiapas,Chicomuselo,,963,,,,"(15.7425277, -92.285781)","(15.7025277, -92.325781)","(15.7825277, -92.245781)"
7,Chiapas,Chilón,,919,,,,"(17.1050377, -92.2734209)","(17.0650377, -92.3134209)","(17.1450377, -92.2334209)"
7,Chiapas,Cintalapa,,968,,,,"(16.6905402, -93.7257625)","(16.6505402, -93.7657625)","(16.7305402, -93.6857625)"
7,Chiapas,Ciudad Cuauhtémoc,,963,,,,"(15.6661005, -92.0037873)","(15.6461005, -92.0237873)","(15.6861005, -91.9837873)"
7,Chiapas,Ciudad Hidalgo,,962,,,,"(14.6826877, -92.1535058)","(14.6426877, -92.1935058)","(14.7226877, -92.1135058)"
7,Chiapas,Colonia Soconusco,,918,,,,,,
7,Chiapas,Comitán de Domínguez,,963,,,,"(16.2911698, -92.17532124270645)","(16.0136854, -92.3531721)","(16.5691976, -91.9966816)"
7,Chiapas,Copainalá,,968,,,,"(17.0930214, -93.2102105)","(17.0530214, -93.2502105)","(17.1330214, -93.1702105)"
7,Chiapas,Corazón de María,,967,,,,"(16.9626434, -92.1173787)","(16.9426434, -92.1373787)","(16.9826434, -92.0973787)"
7,Chiapas,Cristóbal Obregón,,965,,,,"(16.3494206, -93.530184)","(16.3294206, -93.550184)","(16.3694206, -93.510184)"
7,Chiapas,El Ingenio Azucarero,,964,,,,,,
7,Chiapas,El Jobo,,961,,,,"(16.7022657, -93.1043273)","(16.6622657, -93.1443273)","(16.7422657, -93.0643273)"
7,Chiapas,El Parral,,965,,,,,,
7,Chiapas,El Rayón,,919,,,,"(17.212319700000002, -92.95993209236364)",,
7,Chiapas,El Sabino,,961,,,,"(16.7857104, -93.2152282)","(16.7657104, -93.2352282)","(16.8057104, -93.1952282)"
7,Chiapas,Escuintla,,918,,,,"(15.3198033, -92.6594468)","(15.2798033, -92.6994468)","(15.3598033, -92.6194468)"
7,Chiapas,Frontera Comalapa,,963,,,,"(15.6590135, -92.1422219)","(15.6190135, -92.1822219)","(15.6990135, -92.1022219)"
7,Chiapas,Huehuetán,,964,,,,"(15.0189801, -92.382246)","(14.9789801, -92.422246)","(15.0589801, -92.342246)"
7,Chiapas,Huixtla,,964,,,,"(15.122125, -92.50399707604466)","(14.9515784, -92.7326342)","(15.2927879, -92.4146574)"
7,Chiapas,Ixtacomitán,,932,,,,"(17.4303032, -93.0964955)","(17.3903032, -93.1364955)","(17.4703032, -93.0564955)"
7,Chiapas,Ixtapa,,961,,,,"(16.8032586, -92.9053697)","(16.7632586, -92.9453697)","(16.8432586, -92.8653697)"
7,Chiapas,Jaltenango de la Paz,,992,,,,"(15.8718306, -92.7226666)","(15.8318306, -92.7626666)","(15.9118306, -92.6826666)"
7,Chiapas,Jesús María Garza,,965,,,,"(16.3952864, -93.2925744)","(16.3552864, -93.3325744)","(16.4352864, -93.2525744)"
7,Chiapas,Jiquipilas,,968,,,,"(16.6686254, -93.6461169)","(16.6286254, -93.6861169)","(16.7086254, -93.6061169)"
7,Chiapas,Jitotol de Zaragoza,,919,,,,,,
7,Chiapas,Juárez,,932,,,,"(17.700662299999998, -93.19789166206073)","(17.5555056, -93.3905478)","(17.8458283, -93.0119753)"
7,Chiapas,La Libertad (Municipio La Libertad),,934,,,,,,
7,Chiapas,La Libertad (Municipio Suchiate),,962,,,,,,
7,Chiapas,La Trinitaria,,963,,,,"(16.1206164, -92.0542431)","(16.0806164, -92.0942431)","(16.1606164, -92.0142431)"
7,Chiapas,Lázaro Cárdenas,,968,,,,"(15.7179804, -92.2549868)","(15.6979804, -92.2749868)","(15.7379804, -92.2349868)"
7,Chiapas,Las Garzas,,917,,,,,,
7,Chiapas,Las Margaritas,,963,,,,"(16.3117811, -91.9817243)","(16.2717811, -92.0217243)","(16.3517811, -91.9417243)"
7,Chiapas,Mapastepec,,918,,,,"(15.43981, -92.898367)","(15.39981, -92.938367)","(15.47981, -92.858367)"
7,Chiapas,Mazatán,,964,,,,"(14.8629955, -92.4500068)","(14.8229955, -92.4900068)","(14.9029955, -92.4100068)"
7,Chiapas,Metapa de Domínguez,,962,,,,"(14.8360759, -92.1914548)","(14.8160759, -92.2114548)","(14.8560759, -92.1714548)"
7,Chiapas,Motozintla,,962,,,,"(15.365197, -92.247749)","(15.325197, -92.287749)","(15.405197, -92.207749)"
7,Chiapas,Nueva Concordia,,992,,,,"(16.0903859, -92.8081697)",,
7,Chiapas,Ocosingo,,919,,,,"(16.9057, -92.092776)","(16.8657, -92.132776)","(16.9457, -92.052776)"
7,Chiapas,Ocozocoautla,,968,,,,"(16.7595989, -93.3738765)","(16.7195989, -93.4138765)","(16.7995989, -93.3338765)"
7,Chiapas,Oxchuc,,919,,,,"(16.7845242, -92.3436869)","(16.7445242, -92.3836869)","(16.8245242, -92.3036869)"
7,Chiapas,Palenque,,916,,,,"(17.509188, -91.980922)","(17.469188, -92.020922)","(17.549188, -91.940922)"
7,Chiapas,Pantelho,,919,,,,"(17.0505058, -92.45543501104524)","(16.9682302, -92.565176)","(17.1332212, -92.3807473)"
7,Chiapas,Paredón,,994,,,,"(16.052511, -93.8682794)","(16.012511, -93.9082794)","(16.092511, -93.8282794)"
7,Chiapas,Petalcingo,,919,,,,"(17.2258337, -92.4142568)","(17.1858337, -92.4542568)","(17.2658337, -92.3742568)"
7,Chiapas,Pichucalco,,932,,,,"(17.510999, -93.1186727)","(17.3316239, -93.4163082)","(17.6873324, -93.0023983)"
7,Chiapas,Pijijiapan,,918,,,,"(15.6876541, -93.2083588)","(15.6476541, -93.2483588)","(15.7276541, -93.1683588)"
7,Chiapas,Pueblo Nuevo Comaltitlán,,918,,,,,,
7,Chiapas,Pueblo Nuevo Solistahuacán,,919,,,,"(17.22522225, -92.86735283703948)","(17.134566, -92.9724051)","(17.3159699, -92.7773158)"
7,Chiapas,Puerto Arista,,994,,,,"(15.93282, -93.807124)","(15.91282, -93.827124)","(15.95282, -93.787124)"
7,Chiapas,Puerto Madero (San Benito),,962,,,,"(14.7189889, -92.4220816)","(14.7172498, -92.4235244)","(14.7206984, -92.420793)"
7,Chiapas,Pujiltic,,992,,,,"(16.2767438, -92.4500858)",,
7,Chiapas,Rancho Nuevo,,967,,,,"(15.0642395, -92.5262273)","(15.0442395, -92.5462273)","(15.0842395, -92.5062273)"
7,Chiapas,Raudales Malpaso,,968,,,,"(17.1894261, -93.6064017)","(17.1494261, -93.6464017)","(17.2294261, -93.5664017)"
7,Chiapas,Reforma,,917,,,,"(17.8581003, -93.155565)","(17.8181003, -93.195565)","(17.8981003, -93.115565)"
7,Chiapas,Revolución Mexicana,,965,,,,,,
7,Chiapas,Salto de Agua,,916,,,,"(17.5537838, -92.337577)","(17.5137838, -92.377577)","(17.5937838, -92.297577)"
7,Chiapas,San Cristóbal de las Casas,,967,,,,"(16.735377, -92.63873)","(16.575377, -92.79873)","(16.895377, -92.47873)"
7,Chiapas,San Fernando,,961,,,,"(16.8713096, -93.2064198)","(16.8313096, -93.2464198)","(16.9113096, -93.1664198)"
7,Chiapas,San Pedro Buenavista,,965,,,,"(16.1352295, -93.1650349)","(16.0952295, -93.2050349)","(16.1752295, -93.1250349)"
7,Chiapas,Simojovel,,919,,,,"(17.1389768, -92.7104833)","(17.0989768, -92.7504833)","(17.1789768, -92.6704833)"
7,Chiapas,Socoltenango,,992,,,,"(16.2447919, -92.3503653)","(16.2047919, -92.3903653)","(16.2847919, -92.3103653)"
7,Chiapas,Soyatitán,,992,,,,,,
7,Chiapas,Suchiapa,,961,,,,"(16.6252611, -93.0984403)","(16.5852611, -93.1384403)","(16.6652611, -93.0584403)"
7,Chiapas,Tapachula,,962,,,,"(14.9042905, -92.2609265)","(14.7442905, -92.4209265)","(15.0642905, -92.1009265)"
7,Chiapas,Tapilula,,919,,,,"(17.24994505, -93.00562547575325)","(17.2175585, -93.0481278)","(17.2821007, -92.9365978)"
7,Chiapas,Tecpatán,,968,,,,"(17.135613, -93.310481)","(17.095613, -93.350481)","(17.175613, -93.270481)"
7,Chiapas,Tenejapa,,967,,,,"(16.8190049, -92.5063298)","(16.7990049, -92.5263298)","(16.8390049, -92.4863298)"
7,Chiapas,Teopisca,,992,,,,"(16.5420839, -92.4736561)","(16.5020839, -92.5136561)","(16.5820839, -92.4336561)"
7,Chiapas,Tierra y Libertad,,968,,,,"(16.1739566, -91.6493547)","(16.1539566, -91.6693547)","(16.1939566, -91.6293547)"
7,Chiapas,Tila,,919,,,,"(17.37045735, -92.49589936222122)","(17.1656503, -92.6592868)","(17.5749404, -92.3313563)"
7,Chiapas,Tonalá,,966,,,,"(15.98243615, -93.6970376729688)","(15.7343875, -94.1007876)","(16.2302615, -93.2991335)"
7,Chiapas,Tres Picos,,994,,,,"(15.881318, -93.5269021)","(15.841318, -93.5669021)","(15.921318, -93.4869021)"
7,Chiapas,Tuxtla Chico,,962,,,,"(14.9395637, -92.1664557)","(14.8995637, -92.2064557)","(14.9795637, -92.1264557)"
7,Chiapas,Tuxtla Gutiérrez,,961,,,,"(16.753801, -93.115959)","(16.593801, -93.275959)","(16.913801, -92.955959)"
7,Chiapas,Tzimol,,963,,,,"(16.1794827, -92.1853154)","(15.9476644, -92.335104)","(16.2706091, -92.1390395)"
7,Chiapas,Unión Juárez,,962,,,,"(15.0626839, -92.0807516)","(15.0426839, -92.1007516)","(15.0826839, -92.0607516)"
7,Chiapas,Veinte de Noviembre,,961,,,,"(15.5616459, -92.0797147)","(15.5416459, -92.0997147)","(15.5816459, -92.0597147)"
7,Chiapas,Venustiano Carranza,,992,,,,"(16.30898425, -92.6379347298267)","(16.1230164, -92.8755462)","(16.4952348, -92.3446712)"
7,Chiapas,Villa Corzo,,965,,,,"(16.1827659, -93.2674551)","(16.1427659, -93.3074551)","(16.2227659, -93.2274551)"
7,Chiapas,Villa de Acala,,961,,,,,,
7,Chiapas,Villa de las Rosas,,992,,,,"(16.2280874, -91.5281511)","(16.2080874, -91.5481511)","(16.2480874, -91.5081511)"
7,Chiapas,Villa Flores,,965,,,,"(17.1887452, -91.4718848)","(17.1687452, -91.4918848)","(17.2087452, -91.4518848)"
7,Chiapas,Yajalón,,919,,,,"(17.1724317, -92.3332966)","(17.1324317, -92.3732966)","(17.2124317, -92.2932966)"
7,Chiapas,Zinacantán,,961,,,,"(16.7604118, -92.7217949)","(16.7204118, -92.7617949)","(16.8004118, -92.6817949)"
8,Chihuahua,Abraham González,,659,,,,"(29.7180508, -107.8198299)","(29.6980508, -107.8398299)","(29.7380508, -107.7998299)"
8,Chihuahua,Areponapuchi,,635,,,,,,
8,Chihuahua,Baborigame,,649,,,,"(26.4282858, -107.2657023)","(26.3882858, -107.3057023)","(26.4682858, -107.2257023)"
8,Chihuahua,Bachiniva,,659,,,,"(28.7737478, -107.257589)","(28.7337478, -107.297589)","(28.8137478, -107.217589)"
8,Chihuahua,Benito Juárez (Mpio.Buenaven,,636,,,,,,
8,Chihuahua,Bocoyna,,635,,,,"(27.841049, -107.5898627)","(27.821049, -107.6098627)","(27.861049, -107.5698627)"
8,Chihuahua,Buenos Aires,,636,,,,"(30.8501472, -108.3762238)","(30.8301472, -108.3962238)","(30.8701472, -108.3562238)"
8,Chihuahua,Campo 303,,659,,,,"(28.5182663, -106.810206)","(28.4982663, -106.830206)","(28.5382663, -106.790206)"
8,Chihuahua,Campo 305 ( Jagueyes ),,659,,,,"(29.2256405, -107.1381208)",,
8,Chihuahua,Campo Menonita Número 106,,625,,,,,,
8,Chihuahua,Campo Número Cientosiete,,625,,,,,,
8,Chihuahua,Campo Número Ocho,,625,,,,,,
8,Chihuahua,Campo Número Seis y Medio B,,625,,,,,,
8,Chihuahua,Campo Número Veinte,,625,,,,,,
8,Chihuahua,Campo Número Veintidós,,625,,,,,,
8,Chihuahua,Campo Numero Ciento Uno Viejo,,625,,,,,,
8,Chihuahua,Carichi,,635,,,,"(27.9171731, -107.055745)","(27.8771731, -107.095745)","(27.9571731, -107.015745)"
8,Chihuahua,Casa de Janos,,636,,,,"(30.718207, -108.4223327)","(30.698207, -108.4423327)","(30.738207, -108.4023327)"
8,Chihuahua,Casas Grandes,,636,,,,"(30.20776175, -108.227753525723)","(29.7500259, -108.6289867)","(30.680564, -107.9103583)"
8,Chihuahua,Chihuahua,,614,,,,"(28.6523808, -106.0902046)","(28.4923808, -106.2502046)","(28.8123808, -105.9302046)"
8,Chihuahua,Ciudad Camargo,,648,,,,"(27.6784285, -105.1714979)","(27.5184285, -105.3314979)","(27.8384285, -105.0114979)"
8,Chihuahua,Ciudad Cuauhtémoc,,625,,,,"(28.4009579, -106.8665305)","(28.2409579, -107.0265305)","(28.5609579, -106.7065305)"
8,Chihuahua,Ciudad Delicias,,639,,,,"(28.1909814, -105.469426)","(28.0309814, -105.629426)","(28.3509814, -105.309426)"
8,Chihuahua,Ciudad Jiménez,,629,,,,"(28.6988885, -106.1072155)","(28.6949869, -106.116995)","(28.7030217, -106.0966488)"
8,Chihuahua,Ciudad Juárez,,656,,,,"(31.7097961, -106.455581)","(31.5497961, -106.615581)","(31.8697961, -106.295581)"
8,Chihuahua,Ciudad Madera,,652,,,,,,
8,Chihuahua,Colonia Alvaro Obregón (Rubio),,625,,,,"(28.749147, -106.9069876)","(28.709147, -106.9469876)","(28.789147, -106.8669876)"
8,Chihuahua,Colonia Anáhuac,,625,,,,,,
8,Chihuahua,Colonia Campesina,,639,,,,,,
8,Chihuahua,Colonia Juárez,,636,,,,"(30.3076107, -108.0810051)","(30.2876107, -108.1010051)","(30.3276107, -108.0610051)"
8,Chihuahua,Colonia Le Barón,,636,,,,"(30.0120307, -107.5660918)","(29.9720307, -107.6060918)","(30.0520307, -107.5260918)"
8,Chihuahua,Colonia Madero,,636,,,,"(28.2466716, -105.4302054)","(28.2266716, -105.4502054)","(28.2666716, -105.4102054)"
8,Chihuahua,Coyame,,626,,,,"(29.4615113, -105.0946093)","(29.4215113, -105.1346093)","(29.5015113, -105.0546093)"
8,Chihuahua,Creel,,635,,,,"(27.7530234, -107.6343516)","(27.7130234, -107.6743516)","(27.7930234, -107.5943516)"
8,Chihuahua,Dr. Porfirio Parra (La Caseta),,656,,,,,,
8,Chihuahua,Ejido B.Juárez (Mpio.Namiquipa),,659,,,,,,
8,Chihuahua,Ejido Constitución,,636,,,,"(28.5998075, -106.0150167)","(28.5964124, -106.0151529)","(28.602222, -106.0149088)"
8,Chihuahua,Ejido El Largo,,652,,,,,,
8,Chihuahua,El Molino,,659,,,,"(29.1933903, -107.4075801)","(29.1826916, -107.4193219)","(29.2072821, -107.3972419)"
8,Chihuahua,El Porvenir (Mpio. Bachiniva),,659,,,,,,
8,Chihuahua,El Porvenir (Mpio. Praxedis G.),,656,,,,,,
8,Chihuahua,El Sauz,,614,,,,"(29.0493811, -106.2526208)","(29.0293811, -106.2726208)","(29.0693811, -106.2326208)"
8,Chihuahua,El Tule,,649,,,,"(27.0533808, -106.2655445)","(27.0133808, -106.3055445)","(27.0933808, -106.2255445)"
8,Chihuahua,El Vergel (Ejido El Vergel),,649,,,,"(31.6268055, -106.3408675)",,
8,Chihuahua,Escalón,,629,,,,"(26.7523877, -104.3413044)",,
8,Chihuahua,Galeana,,636,,,,"(30.1144868, -107.6147314)","(30.0944868, -107.6347314)","(30.1344868, -107.5947314)"
8,Chihuahua,Guachochi,,649,,,,"(26.8193237, -107.0747317)","(26.7793237, -107.1147317)","(26.8593237, -107.0347317)"
8,Chihuahua,Guadalupe Distrito Bravos,,656,,,,,,
8,Chihuahua,Guadalupe Victoria (Mp.Asención),,636,,,,,,
8,Chihuahua,Guadalupe Victoria (Mp.Meoqui),,639,,,,"(28.3333471, -105.4279747)","(28.3133471, -105.4479747)","(28.3533471, -105.4079747)"
8,Chihuahua,Guadalupe y Calvo,,649,,,,"(26.0915222, -106.9616536)","(26.0515222, -107.0016536)","(26.1315222, -106.9216536)"
8,Chihuahua,Hidalgo (Ejido Hidalgo),,636,,,,"(30.5669153, -107.8970662)","(30.5469153, -107.9170662)","(30.5869153, -107.8770662)"
8,Chihuahua,Ignacio Allende,,636,,,,"(29.5923245, -107.7236673)","(29.5723245, -107.7436673)","(29.6123245, -107.7036673)"
8,Chihuahua,Ignacio Zaragoza,,636,,,,"(29.6429506, -107.763595)","(29.6029506, -107.803595)","(29.6829506, -107.723595)"
8,Chihuahua,Independencia (Cologachi),,659,,,,"(29.0897092, -107.5421254)","(29.0697092, -107.5621254)","(29.1097092, -107.5221254)"
8,Chihuahua,Janos,,636,,,,"(30.9908448, -108.1504011)","(30.9708448, -108.1704011)","(31.0108448, -108.1304011)"
8,Chihuahua,Julimes,,621,,,,"(28.4241661, -105.427572)","(28.3841661, -105.467572)","(28.4641661, -105.387572)"
8,Chihuahua,La Ascensión,,636,,,,,,
8,Chihuahua,La Boquilla del Conchos,,648,,,,,,
8,Chihuahua,La Cruz,,648,,,,"(27.8673291, -105.2095575)","(27.8273291, -105.2495575)","(27.9073291, -105.1695575)"
8,Chihuahua,La Junta,,635,,,,"(28.4777141, -107.329785)","(28.4377141, -107.369785)","(28.5177141, -107.289785)"
8,Chihuahua,La Norteña,,652,,,,"(29.6443399, -108.4503884)","(29.6243399, -108.4703884)","(29.6643399, -108.4303884)"
8,Chihuahua,La Paz,,625,,,,"(28.2071094, -106.4708359)","(28.1871094, -106.4908359)","(28.2271094, -106.4508359)"
8,Chihuahua,La Perla,,648,,,,"(28.30604, -104.549816)","(28.28604, -104.569816)","(28.32604, -104.529816)"
8,Chihuahua,Lázaro Cárdenas (Mp.Cuauhtémoc),,625,,,,"(29.1124738, -107.0261863)","(29.0924738, -107.0461863)","(29.1324738, -107.0061863)"
8,Chihuahua,Lázaro Cárdenas (Mpio Meoqui),,639,,,,,,
8,Chihuahua,Las Varas,,639,,,,"(28.1544265, -105.3416164)","(28.1344265, -105.3616164)","(28.1744265, -105.3216164)"
8,Chihuahua,Las Virginias,,636,,,,"(30.9302672, -108.6336584)","(30.9102672, -108.6536584)","(30.9502672, -108.6136584)"
8,Chihuahua,Manuel Benavides,,626,,,,"(29.1049346, -103.9063013)","(29.0649346, -103.9463013)","(29.1449346, -103.8663013)"
8,Chihuahua,Manuel Ojinaga,,626,,,,"(29.5498622, -104.4139362)","(29.3898622, -104.5739362)","(29.7098622, -104.2539362)"
8,Chihuahua,Mariano Matamoros,,628,,,,"(28.6900825, -106.1247659)","(28.6892336, -106.1251554)","(28.6909438, -106.1243825)"
8,Chihuahua,Matachic,,659,,,,,,
8,Chihuahua,Monte Verde (El Coyote),,636,,,,,,
8,Chihuahua,Naica,,621,,,,"(27.8562229, -105.4923227)","(27.8162229, -105.5323227)","(27.8962229, -105.4523227)"
8,Chihuahua,Nicolás Bravo,,652,,,,"(29.3512611, -107.9339427)","(29.3312611, -107.9539427)","(29.3712611, -107.9139427)"
8,Chihuahua,Nonoava,,635,,,,"(27.4733455, -106.7364583)","(27.4333455, -106.7764583)","(27.5133455, -106.6964583)"
8,Chihuahua,Nueva Madera,,652,,,,,,
8,Chihuahua,Nuevo Casas Grandes,,636,,,,"(30.4154532, -107.9058804)","(30.2554532, -108.0658804)","(30.5754532, -107.7458804)"
8,Chihuahua,Oscar Soto Maynez,,659,,,,,,
8,Chihuahua,Parral,,627,,,,"(26.9287164, -105.6674058)","(26.7687164, -105.8274058)","(27.0887164, -105.5074058)"
8,Chihuahua,Pascual Orozco (San Isidro),,635,,,,,,
8,Chihuahua,Peña Blanca,,652,,,,"(29.2896017, -107.7126147)","(29.2696017, -107.7326147)","(29.3096017, -107.6926147)"
8,Chihuahua,Pedro Meoqui,,639,,,,,,
8,Chihuahua,Praxedis G. Guerrero,,656,,,,"(31.369984, -106.0058051)","(31.329984, -106.0458051)","(31.409984, -105.9658051)"
8,Chihuahua,Pueblito de Allende,,628,,,,"(26.9901767, -105.3272081)","(26.9701767, -105.3472081)","(27.0101767, -105.3072081)"
8,Chihuahua,Puerto Palomas,,656,,,,"(31.7767435, -107.6347137)","(31.7367435, -107.6747137)","(31.8167435, -107.5947137)"
8,Chihuahua,Ricardo Flores Magón,,636,,,,,,
8,Chihuahua,Rodrigo M. Quevedo,,636,,,,"(29.9212697, -107.5190308)","(29.9012697, -107.5390308)","(29.9412697, -107.4990308)"
8,Chihuahua,Samalayuca,,656,,,,"(31.3438489, -106.4783433)","(31.3238489, -106.4983433)","(31.3638489, -106.4583433)"
8,Chihuahua,San Buenaventura,,636,,,,"(29.842766, -107.4602495)","(29.802766, -107.5002495)","(29.882766, -107.4202495)"
8,Chihuahua,San Francisco de Borja,,635,,,,"(27.901232, -106.6839723)","(27.861232, -106.7239723)","(27.941232, -106.6439723)"
8,Chihuahua,San Francisco de Conchos,,648,,,,"(27.5877074, -105.3338834)","(27.5477074, -105.3738834)","(27.6277074, -105.2938834)"
